ymd,data
2019/2/6,136.4876
2019/2/7,132.2588
2019/2/8,135.2532
2019/2/9,135.7517
2019/2/10,135.2498
2019/2/11,136.5555
2019/2/12,135.1458
2019/2/13,135.7288
2019/2/14,136.052
2019/2/15,133.2914
2019/2/16,133.4794
2019/2/17,134.093
2019/2/18,133.5061
2019/2/19,225
2019/2/20,132.9108
2019/2/21,135.8006
2019/2/22,132.5485
2019/2/23,133.4162
2019/2/24,129.069
2019/2/25,132.9687
2019/2/26,132.2613
2019/2/27,136.4823
2019/2/28,137.3743
2019/3/1,142.0443
2019/3/2,134.438
2019/3/3,135.6394
2019/3/4,136.2905
2019/3/5,135.0766
2019/3/6,136.5327
2019/3/7,134.2709
2019/3/8,135.2955
2019/3/9,136.7263
2019/3/10,131.553
2019/3/11,119.6975
2019/3/12,141.1738
2019/3/13,135.3727
2019/3/14,135.7856
2019/3/15,135.608
2019/3/16,134.0721
2019/3/17,136.1538
2019/3/18,135.7341
2019/3/19,134.1708
2019/3/20,136.2403
2019/3/21,135.1317
2019/3/22,133.5697
2019/3/23,133.6108
2019/3/24,137.2376
2019/3/25,132.0414
2019/3/26,136.2066
2019/3/27,133.9435
2019/3/28,135.103
2019/3/29,132.9822
2019/3/30,131.7565
2019/3/31,133.4103
2019/4/1,136.4833
2019/4/2,134.2544
2019/4/3,131.9038
2019/4/4,131.4985
2019/4/5,140.3782
2019/4/6,134.5224
2019/4/7,134.8866
2019/4/8,136.0904
2019/4/9,135.7133
2019/4/10,137.1944
2019/4/11,136.2973
2019/4/12,135.2099
2019/4/13,133.4407
2019/4/14,135.1718
2019/4/15,135.7901
2019/4/16,135.1377
2019/4/17,136.0829
2019/4/18,133.683
2019/4/19,135.6983
2019/4/20,134.394
2019/4/21,147.1036
2019/4/22,135.0342
2019/4/23,128.7079
2019/4/24,136.2951
2019/4/25,135.9214
2019/4/26,136.0765
2019/4/27,132.3657
2019/4/28,135.2469
2019/4/29,131.8089
2019/4/30,136.1079
2019/5/1,144.8361
2019/5/2,140.2712
2019/5/3,133.1738
2019/5/4,134.0375
2019/5/5,137.7492
2019/5/6,135.7037
2019/5/7,127.9169
2019/5/8,135.0004
2019/5/9,138.3512
2019/5/10,136.2062
2019/5/11,134.174
2019/5/12,133.7316
2019/5/13,138.0588
2019/5/14,136.8537
2019/5/15,135.9418
2019/5/16,136.7141
2019/5/17,153.3484
2019/5/18,134.3203
2019/5/19,148.3805
2019/5/20,137.5352
2019/5/21,140.1239
2019/5/22,136.1535
2019/5/23,146.7376
2019/5/24,137.5233
2019/5/25,135.9613
2019/5/26,138.6036
2019/5/27,149.9176
2019/5/28,130.5604
2019/5/29,134.357
2019/5/30,144.5825
2019/5/31,138.0982
2019/6/1,136.1619
2019/6/2,160.8189
