ymd,data
2019/3/13,53.1701
2019/3/14,52.7117
2019/3/15,48.9983
2019/3/16,55.833
2019/3/17,69.9659
2019/3/18,50.4651
2019/3/19,66.7284
2019/3/20,50.1548
2019/3/21,51.1572
2019/3/22,48.398
2019/3/23,50.0135
2019/3/24,60.2534
2019/3/25,52.3295
2019/3/26,51.4263
2019/3/27,49.3691
2019/3/28,50.4308
2019/3/29,51.1913
2019/3/30,50.2628
2019/3/31,54.6075
2019/4/1,55.4338
2019/4/2,54.9994
2019/4/3,55.7146
2019/4/4,55.203
2019/4/5,69.5587
2019/4/6,65.5172
2019/4/7,72.7036
2019/4/8,67.4454
2019/4/9,61.4083
2019/4/10,65.1495
2019/4/11,59.8294
2019/4/12,84.7892
2019/4/13,101.9964
2019/4/14,77.3982
2019/4/15,74.3379
2019/4/16,72.6007
2019/4/17,56.6743
2019/4/18,54.6607
2019/4/19,63.0962
2019/4/20,67.2808
2019/4/21,78.9968
2019/4/22,85.7708
2019/4/23,68.3081
2019/4/24,58.98
2019/4/25,63.708
2019/4/26,53.3326
2019/4/27,70.3353
2019/4/28,81.4377
2019/4/29,70.3078
2019/4/30,80.1396
2019/5/1,52.6165
2019/5/2,68.5621
2019/5/3,76.7724
2019/5/4,59.5815
2019/5/5,50.2773
2019/5/6,64.123
2019/5/7,75.1715
2019/5/8,65.895
2019/5/9,59.5799
2019/5/10,55.0782
2019/5/11,76.7861
2019/5/12,81.0372
2019/5/13,54.4256
2019/5/14,56.2287
2019/5/15,49.5622
2019/5/16,50.1745
2019/5/17,58.491
2019/5/18,69.546
2019/5/19,54.7713
2019/5/20,60.9466
2019/5/21,68.3208
2019/5/22,56.1537
2019/5/23,55.6219
2019/5/24,55.3202
2019/5/25,84.7729
2019/5/26,53.8123
2019/5/27,51.806
2019/5/28,53.7677
2019/5/29,71.9336
2019/5/30,68.2778
2019/5/31,62.2753
2019/6/1,110.0488
2019/6/2,64.4428
2019/6/3,55.4295
2019/6/4,58.1081
2019/6/5,64.4566
2019/6/6,55.6193
2019/6/7,50.8675
2019/6/8,45
2019/6/9,64.2351
2019/6/10,59.4994
2019/6/11,139.8606
2019/6/12,171.9225
2019/6/13,89.0329
2019/6/14,51.9917
2019/6/15,49.4289
2019/6/16,49.9659
2019/6/17,55.1452
2019/6/18,61.2309
2019/6/19,45
2019/6/20,83.8084
2019/6/21,152.0205
2019/6/22,173.3042
2019/6/23,71.4744
2019/6/24,73.9283
2019/6/25,50.9636
2019/6/26,152.5492
2019/6/27,178.9666
2019/6/28,174.8445
2019/6/29,176.2662
2019/6/30,154.5379
2019/7/1,45
2019/7/2,57.9155
2019/7/3,49.0365
2019/7/4,94.3215
2019/7/5,58.1068
2019/7/6,88.9682
2019/7/7,79.4879
2019/7/8,75.6361
2019/7/9,92.4236
2019/7/10,86.4179
2019/7/11,143.4663
2019/7/12,50.2481
2019/7/13,99.0178
2019/7/14,153.7399
2019/7/15,76.7726
2019/7/16,61.0389
2019/7/17,62.7315
2019/7/18,68.6534
2019/7/19,52.7413
2019/7/20,51.5471
2019/7/21,52.5635
2019/7/22,70.9773
2019/7/23,64.4283
2019/7/24,50.7079
2019/7/25,49.982
2019/7/26,47.7972
2019/7/27,65.4029
2019/7/28,77.4561
2019/7/29,160.6226
2019/7/30,175.9146
2019/7/31,169.3743
2019/8/1,166.6855
2019/8/2,177.6348
2019/8/3,177.1228
2019/8/4,143.7019
2019/8/5,86.6573
2019/8/6,167.3773
2019/8/7,87.1249
2019/8/8,123.54
2019/8/9,54.8975
2019/8/10,131.5471
2019/8/11,148.2812
2019/8/12,124.195
2019/8/13,161.5223
2019/8/14,162.2076
2019/8/15,175.0536
2019/8/16,108.7357
2019/8/17,102.9588
2019/8/18,142.0956
2019/8/19,166.2544
2019/8/20,99.8635
2019/8/21,150.4978
2019/8/22,125.0068
2019/8/23,143.9203
2019/8/24,154.3054
2019/8/25,111.2149
2019/8/26,133.3803
2019/8/27,79.6826
2019/8/28,151.2903
2019/8/29,169.4078
2019/8/30,130.9155
2019/8/31,169.7429
2019/9/1,178.3759
2019/9/2,153.9331
2019/9/3,159.3
2019/9/4,174.3099
2019/9/5,172.4347
2019/9/6,173.847
2019/9/7,175.9477
2019/9/8,161.3633
2019/9/9,152.4367
2019/9/10,147.1767
2019/9/11,176.2983
2019/9/12,175.9014
2019/9/13,175.5272
2019/9/14,173.4544
2019/9/15,177.7942
2019/9/16,149.5694
2019/9/17,147.8604
2019/9/18,147.3577
2019/9/19,154.2769
2019/9/20,178.3564
2019/9/21,178.1892
2019/9/22,177.4115
2019/9/23,175.9608
2019/9/24,175.1193
2019/9/25,173.1201
2019/9/26,177.7035
2019/9/27,175.9904
2019/9/28,169.6706
2019/9/29,165.6053
2019/9/30,158.8898
2019/10/1,172.3602
2019/10/2,178.2691
2019/10/3,144.6883
2019/10/4,168.9894
2019/10/5,177.0849
2019/10/6,177.5881
2019/10/7,174.373
2019/10/8,176.475
2019/10/9,177.5059
2019/10/10,172.4902
2019/10/11,176.0007
2019/10/12,175.3708
2019/10/13,178.1587
2019/10/14,177.6824
2019/10/15,177.2306
2019/10/16,178.7914
2019/10/17,178.6153
2019/10/18,178.2043
2019/10/19,177.2274
2019/10/20,177.5946
2019/10/21,177.5263
2019/10/22,179.0572
2019/10/23,178.8933
2019/10/24,170.4824
2019/10/25,171.3747
2019/10/26,175.915
2019/10/27,176.9433
2019/10/28,173.9411
2019/10/29,176.8792
2019/10/30,174.2546
2019/10/31,174.3894
2019/11/1,178.1614
2019/11/2,179.2665
2019/11/3,179.0394
2019/11/4,178.1625
2019/11/5,168.6263
2019/11/6,171.1539
2019/11/7,176.1834
2019/11/8,178.402
2019/11/9,178.7428
2019/11/10,176.5763
2019/11/11,176.0981
2019/11/12,176.1492
2019/11/13,171.4807
2019/11/14,169.4266
2019/11/15,176.0156
2019/11/16,179.848
2019/11/17,177.701
2019/11/18,178.4963
2019/11/19,170.2387
2019/11/20,179.3194
2019/11/21,164.4816
2019/11/22,177.6804
2019/11/23,174.5339
2019/11/24,176.2335
2019/11/25,178.1072
2019/11/26,176.9728
2019/11/27,176.4579
2019/11/28,175.0179
2019/11/29,174.6651
2019/11/30,165.1154
2019/12/1,173.9867
2019/12/2,174.5648
2019/12/3,175.2852
2019/12/4,174.0678
2019/12/5,173.1327
