ymd,data
2020/3/6,90.9748
2020/3/7,95.6878
2020/3/8,86.9352
2020/3/9,66.518
2020/3/10,96.9545
2020/3/11,85.6188
2020/3/12,74.0047
2020/3/13,63.0781
2020/3/14,77.2978
2020/3/15,78.4049
2020/3/16,83.0388
2020/3/17,79.0145
2020/3/18,77.8726
2020/3/19,84.1311
2020/3/20,77.0407
2020/3/21,83.617
2020/3/22,80.9674
2020/3/23,77.2339
2020/3/24,71.1716
2020/3/25,72.9148
2020/3/26,75.9067
2020/3/27,53.5132
2020/3/28,54.9545
2020/3/29,75.0661
2020/3/30,73.39
2020/3/31,81.1298
2020/4/1,65.7386
2020/4/2,78.1753
2020/4/3,69.2172
2020/4/4,59.6232
2020/4/5,69.336
2020/4/6,84.9721
2020/4/7,82.2997
2020/4/8,89.302
2020/4/9,85.0696
2020/4/10,73.6028
2020/4/11,78.1611
2020/4/12,68.1831
2020/4/13,69.9408
2020/4/14,50.5595
2020/4/15,52.4284
2020/4/16,60.101
2020/4/17,71.3915
2020/4/18,72.8336
2020/4/19,64.4003
2020/4/20,54.7751
2020/4/21,54.0802
2020/4/22,51.6861
2020/4/23,56.7246
2020/4/24,61.1952
2020/4/25,63.085
2020/4/26,59.0214
2020/4/27,54.4209
2020/4/28,53.6394
2020/4/29,51.5328
2020/4/30,53.8127
2020/5/1,84.9066
2020/5/2,57.3689
2020/5/3,88.7869
2020/5/4,67.9723
2020/5/5,89.0142
2020/5/6,93.212
2020/5/7,69.8134
2020/5/8,57.7573
2020/5/9,54.1649
2020/5/10,59.3399
2020/5/11,94.5729
2020/5/12,55.7379
2020/5/13,69.0921
2020/5/14,54.0663
2020/5/15,56.5425
2020/5/16,66.5222
2020/5/17,66.2882
2020/5/18,58.293
2020/5/19,82.5165
2020/5/20,93.895
2020/5/21,91.1438
2020/5/22,78.4223
2020/5/23,91.4053
2020/5/24,86.7602
2020/5/25,79.3799
2020/5/26,92.6872
2020/5/27,94.5287
2020/5/28,71.5881
2020/5/29,55.3199
2020/5/30,58.5697
2020/5/31,84.9573
2020/6/1,100.3838
2020/6/2,80.8043
2020/6/3,45
2020/6/4,112.1564
2020/6/5,92.1077
2020/6/6,80.7277
2020/6/7,96.4826
2020/6/8,70.3033
2020/6/9,92.7041
2020/6/10,82.2973
2020/6/11,83.3817
2020/6/12,0
2020/6/13,89.9104
2020/6/14,70.7739
2020/6/15,99.3612
2020/6/16,0
2020/6/17,82.5101
2020/6/18,91.0207
2020/6/19,94.7301
2020/6/20,93.5228
2020/6/21,97.3237
2020/6/22,90.5664
2020/6/23,86.3084
2020/6/24,92.1543
2020/6/25,96.2594
2020/6/26,91.3426
2020/6/27,91.2202
2020/6/28,93.6768
2020/6/29,88.6146
2020/6/30,90.2129
2020/7/1,89.8057
2020/7/2,91.6138
2020/7/3,0
2020/7/4,0
2020/7/5,64.7094
2020/7/6,54.4066
2020/7/7,51.4451
2020/7/8,52.9473
2020/7/9,65.3664
2020/7/10,62.7551
2020/7/11,71.1535
2020/7/12,63.7253
2020/7/13,60.7605
2020/7/14,67.1066
2020/7/15,67.3609
2020/7/16,57.4849
2020/7/17,88.6667
2020/7/18,69.159
2020/7/19,71.5971
2020/7/20,75.8162
2020/7/21,67.6086
2020/7/22,94.0822
2020/7/23,69.1086
2020/7/24,68.7176
2020/7/25,101.4335
2020/7/26,77.6347
2020/7/27,88.7336
2020/7/28,54.6355
2020/7/29,71.5683
2020/7/30,89.7961
2020/7/31,88.3693
2020/8/1,91.7415
2020/8/2,86.0109
2020/8/3,67.5659
2020/8/4,90.2433
2020/8/5,85.4898
2020/8/6,90.8975
2020/8/7,87.8879
2020/8/8,89.6757
2020/8/9,81.462
2020/8/10,45
2020/8/11,87.6949
2020/8/12,90.6425
2020/8/13,100.2312
2020/8/14,83.8479
2020/8/15,91.5985
2020/8/16,86.9287
2020/8/17,86.9508
2020/8/18,79.3735
2020/8/19,89.2117
2020/8/20,87.7571
2020/8/21,85.8282
2020/8/22,89.8891
2020/8/23,92.4787
2020/8/24,93.4758
2020/8/25,87.2333
2020/8/26,88.5498
2020/8/27,85.6502
2020/8/28,76.2572
2020/8/29,87.7134
2020/8/30,94.213
2020/8/31,93.5672
2020/9/1,93.6496
2020/9/2,92.8884
2020/9/3,103.421
2020/9/4,102.1424
2020/9/5,90.9851
2020/9/6,85.5558
2020/9/7,63.297
2020/9/8,0
2020/9/9,82.5617
2020/9/10,91.1608
2020/9/11,90.4516
2020/9/12,88.5535
2020/9/13,86.9885
2020/9/14,86.517
2020/9/15,88.8438
2020/9/16,67.5757
2020/9/17,89.604
2020/9/18,95.0816
2020/9/19,90.1723
2020/9/20,88.9099
2020/9/21,93.328
2020/9/22,90.6708
2020/9/23,78.3374
2020/9/24,89.6072
2020/9/25,88.4596
2020/9/26,93.4126
2020/9/27,84.8563
2020/9/28,90.334
2020/9/29,89.0144
2020/9/30,85.8455
2020/10/1,89.2012
2020/10/2,0
2020/10/3,88.1134
2020/10/4,89.3246
2020/10/5,83.086
2020/10/6,84.6846
2020/10/7,85.5193
2020/10/8,85.2961
2020/10/9,92.4978
2020/10/10,88.5861
2020/10/11,87.9583
2020/10/12,88.3891
2020/10/13,86.9599
2020/10/14,86.114
2020/10/15,140.7126
2020/10/16,85.8732
2020/10/17,85.2393
2020/10/18,86.6444
