ymd,data
2019/4/6,0
2019/4/7,20.7394
2019/4/8,18.9982
2019/4/9,22.9167
2019/4/10,19.8303
2019/4/11,21.4408
2019/4/12,21.6692
2019/4/13,19.6985
2019/4/14,22.6238
2019/4/15,25.1563
2019/4/16,20.7736
2019/4/17,23.6169
2019/4/18,26.6726
2019/4/19,68.9511
2019/4/20,59.9486
2019/4/21,25.226
2019/4/22,26.1853
2019/4/23,25.2344
2019/4/24,25.5149
2019/4/25,25.0977
2019/4/26,24.4803
2019/4/27,24.9922
2019/4/28,21.2946
2019/4/29,17.7489
2019/4/30,25.1998
2019/5/1,22.8991
2019/5/2,25.028
2019/5/3,24.8052
2019/5/4,25.0397
2019/5/5,13.4096
2019/5/6,22.8656
2019/5/7,21.8014
2019/5/8,25.1661
2019/5/9,30.2368
2019/5/10,28.087
2019/5/11,20.4643
2019/5/12,34.424
2019/5/13,0.0403
2019/5/14,0.2104
2019/5/15,15.4437
2019/5/16,20.2853
2019/5/17,26.0212
2019/5/18,21.5404
2019/5/19,45.8323
2019/5/20,29.0694
2019/5/21,16.3004
2019/5/22,24.1072
2019/5/23,30.0525
2019/5/24,26.3997
2019/5/25,24.1565
2019/5/26,22.0682
2019/5/27,27.1021
2019/5/28,20.2004
2019/5/29,17.627
2019/5/30,25.3243
2019/5/31,23.2701
2019/6/1,0.5214
2019/6/2,1.2262
2019/6/3,7.3701
2019/6/4,3.863
2019/6/5,2.393
2019/6/6,9.5738
2019/6/7,11.8195
2019/6/8,9.7642
2019/6/9,14.4282
2019/6/10,-6.4285
2019/6/11,4.5053
2019/6/12,8.5051
2019/6/13,9.6246
2019/6/14,20.092
2019/6/15,7.3303
2019/6/16,20.1481
2019/6/17,21.6536
2019/6/18,19.399
2019/6/19,15.7827
2019/6/20,25.5468
2019/6/21,23.2111
2019/6/22,23.3114
2019/6/23,23.5077
2019/6/24,-9.3508
2019/6/25,29.0696
2019/6/26,49.4303
2019/6/27,4.3969
2019/6/28,-0.953
2019/6/29,4.5873
2019/6/30,5.7559
2019/7/1,12.3992
2019/7/2,8.8918
2019/7/3,9.9532
2019/7/4,9.9322
2019/7/5,6.3359
2019/7/6,-2.2942
2019/7/7,13.9325
2019/7/8,17.2511
2019/7/9,18.5025
2019/7/10,2.259
2019/7/11,12.5708
2019/7/12,17.0287
2019/7/13,16.9311
2019/7/14,3.0003
2019/7/15,3.8896
2019/7/16,3.6906
2019/7/17,4.0694
2019/7/18,10.9682
2019/7/19,10.2122
2019/7/20,10.7429
2019/7/21,4.7683
2019/7/22,15.6456
2019/7/23,2.8066
2019/7/24,3.4041
2019/7/25,18.722
2019/7/26,13.0917
2019/7/27,16.6781
2019/7/28,-0.4075
2019/7/29,1.924
2019/7/30,-1.1244
2019/7/31,8.9915
2019/8/1,11.28
2019/8/2,12.7645
2019/8/3,10.1868
2019/8/4,14.3445
2019/8/5,0
2019/8/6,0
2019/8/7,21.3511
2019/8/8,25.9213
2019/8/9,6.5028
2019/8/10,27.7275
2019/8/11,18.857
2019/8/12,15.5347
2019/8/13,12.5274
2019/8/14,14.2842
2019/8/15,15.7264
2019/8/16,24.8255
2019/8/17,46.505
2019/8/18,29.7889
2019/8/19,23.2451
2019/8/20,19.3596
2019/8/21,0.0185
2019/8/22,9.6096
2019/8/23,11.8896
2019/8/24,15.0556
2019/8/25,1.1714
2019/8/26,13.1204
2019/8/27,25.6139
2019/8/28,15.2118
2019/8/29,13.2605
2019/8/30,22.7965
2019/8/31,3.9458
2019/9/1,1.7804
2019/9/2,12.2497
2019/9/3,13.7817
2019/9/4,11.547
2019/9/5,2.868
2019/9/6,3.3789
2019/9/7,5.5052
2019/9/8,13.0669
2019/9/9,18.481
2019/9/10,18.8605
2019/9/11,7.3043
2019/9/12,2.4305
2019/9/13,1.0868
2019/9/14,7.7591
2019/9/15,6.5956
2019/9/16,13.8202
2019/9/17,1.2902
2019/9/18,12.2285
2019/9/19,7.8353
2019/9/20,6.7294
2019/9/21,12.777
2019/9/22,21.6142
2019/9/23,23.9209
2019/9/24,13.3201
2019/9/25,26.5164
2019/9/26,14.9304
2019/9/27,19.8134
2019/9/28,17.6633
2019/9/29,25.0336
2019/9/30,18.5156
2019/10/1,21.1947
2019/10/2,20.4504
2019/10/3,23.8379
2019/10/4,37.3416
2019/10/5,21.085
2019/10/6,19.681
2019/10/7,16.516
2019/10/8,25.3102
2019/10/9,21.6797
2019/10/10,22.0967
2019/10/11,28.9847
2019/10/12,18.0506
2019/10/13,19.1827
2019/10/14,20.807
2019/10/15,19.1704
2019/10/16,19.0774
2019/10/17,20.9243
2019/10/18,19.5482
2019/10/19,18.5177
2019/10/20,13.6428
2019/10/21,17.4231
2019/10/22,24.8747
2019/10/23,13.1225
2019/10/24,16.2093
2019/10/25,22.4426
2019/10/26,15.8519
2019/10/27,10.4126
2019/10/28,16.8238
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/1,0
2019/11/2,0
2019/11/3,0
2019/11/4,0
2019/11/5,0
2019/11/6,0
2019/11/7,0
2019/11/8,0
2019/11/9,22.4846
2019/11/10,45.7029
2019/11/11,31.6781
2019/11/12,19.8134
2019/11/13,27.3168
2019/11/14,27.9773
2019/11/15,20.6331
2019/11/16,28.2923
2019/11/17,26.8526
2019/11/18,28.5134
2019/11/19,33.321
2019/11/20,68.7436
2019/11/21,25.3844
2019/11/22,18.1185
2019/11/23,25.0946
2019/11/24,24.7428
2019/11/25,24.964
2019/11/26,48.7153
2019/11/27,36.311
2019/11/28,27.8248
2019/11/29,34.0562
2019/11/30,33.1611
2019/12/1,26.7115
2019/12/2,43.7361
2019/12/3,24.0702
2019/12/4,44.3568
2019/12/5,23.4123
2019/12/6,32.5304
2019/12/7,32.8825
2019/12/8,58.1652
2019/12/9,46.6426
2019/12/10,24.9329
2019/12/11,43.1984
2019/12/12,25.5021
2019/12/13,36.6586
2019/12/14,77.3077
2019/12/15,32.9045
2019/12/16,65.2376
2019/12/17,39.0134
2019/12/18,27.3611
2019/12/19,29.4652
2019/12/20,27.4458
