ymd,data
2020/2/14,170.7976
2020/2/15,180.3163
2020/2/16,173.5615
2020/2/17,179.0709
2020/2/18,181.5664
2020/2/19,183.4451
2020/2/20,177.9973
2020/2/21,193.6764
2020/2/22,181.155
2020/2/23,174.0197
2020/2/24,179.1537
2020/2/25,179.3274
2020/2/26,175.9623
2020/2/27,181.6289
2020/2/28,165.6067
2020/2/29,184.4212
2020/3/1,176.1125
2020/3/2,177.9582
2020/3/3,180.0915
2020/3/4,180.9668
2020/3/5,181.6994
2020/3/6,178.0795
2020/3/7,179.2996
2020/3/8,176.1321
2020/3/9,181.1413
2020/3/10,178.7133
2020/3/11,180.4778
2020/3/12,188.3004
2020/3/13,179.7736
2020/3/14,180.9847
2020/3/15,181.352
2020/3/16,179.6139
2020/3/17,182.0496
2020/3/18,181.1545
2020/3/19,180.384
2020/3/20,181.0285
2020/3/21,180.1825
2020/3/22,179.9318
2020/3/23,179.1372
2020/3/24,180.109
2020/3/25,180.0812
2020/3/26,197.1885
2020/3/27,206.5756
2020/3/28,211.7166
2020/3/29,200.7335
2020/3/30,191.3556
2020/3/31,192.1088
2020/4/1,204.5744
2020/4/2,194.8338
2020/4/3,196.1312
2020/4/4,207.2919
2020/4/5,195.2519
2020/4/6,190.1025
2020/4/7,193.4494
2020/4/8,194.3561
2020/4/9,194.9535
2020/4/10,193.7789
2020/4/11,189.2723
2020/4/12,196.6644
2020/4/13,194.4655
2020/4/14,215.3826
2020/4/15,210.2627
2020/4/16,201.0804
2020/4/17,194.6475
2020/4/18,190.2839
2020/4/19,200.6621
2020/4/20,216.6686
2020/4/21,213.8472
2020/4/22,204.1312
2020/4/23,203.4593
2020/4/24,192.6327
2020/4/25,202.1917
2020/4/26,208.63
2020/4/27,211.6571
2020/4/28,207.7053
2020/4/29,211.672
2020/4/30,186.8367
2020/5/1,217.1036
2020/5/2,178.0197
2020/5/3,178.6653
2020/5/4,207.4679
2020/5/5,190.2899
2020/5/6,190.1814
2020/5/7,206.5494
2020/5/8,186.7208
2020/5/9,193.1889
2020/5/10,174.1003
2020/5/11,179.918
2020/5/12,181.5268
2020/5/13,181.0462
2020/5/14,177.5987
2020/5/15,192.2139
2020/5/16,180.4595
2020/5/17,179.6129
2020/5/18,183.3134
2020/5/19,179.1356
2020/5/20,180.3484
2020/5/21,182.1407
2020/5/22,181.0194
2020/5/23,180.3851
2020/5/24,0
2020/5/25,180.5475
2020/5/26,175.1944
2020/5/27,180.8586
2020/5/28,181.6099
2020/5/29,182.0115
2020/5/30,177.5491
2020/5/31,178.2286
2020/6/1,183.1802
2020/6/2,182.0637
2020/6/3,127.7484
2020/6/4,181.324
2020/6/5,179.3098
2020/6/6,180.1933
2020/6/7,180.2556
2020/6/8,180.2777
2020/6/9,183.0216
2020/6/10,183.1718
2020/6/11,178.2113
2020/6/12,183.0961
2020/6/13,180.2633
2020/6/14,192.4707
2020/6/15,178.2373
2020/6/16,179.6238
2020/6/17,184.4673
2020/6/18,179.66
2020/6/19,179.0799
2020/6/20,178.1714
2020/6/21,183.5331
2020/6/22,189.1428
2020/6/23,183.8029
2020/6/24,184.0564
2020/6/25,178.2305
2020/6/26,178.1014
2020/6/27,180.7541
2020/6/28,181.6489
2020/6/29,181.5593
2020/6/30,181.5937
2018/1/1,209.1001
2018/1/2,197.523
2018/1/3,203.0446
2018/1/4,198.9516
2018/1/5,144.9375
2018/1/6,150.4314
2018/1/7,201.4917
2018/1/8,200.8696
2018/1/9,200.7173
2018/1/10,203.3268
2018/1/11,213.7461
2018/1/12,208.9436
2018/1/13,205.0158
2018/1/14,195.2641
2018/1/15,205.6601
2018/1/16,180.3002
2018/1/17,204.2612
2018/1/18,206.6188
2018/1/19,203.3986
2018/1/20,205.2273
2018/1/21,207.5381
2018/1/22,202.5947
2018/1/23,209.5895
2018/1/24,194.594
2018/1/25,199.4311
2018/1/26,212.282
2018/1/27,205.5359
2018/1/28,192.4602
2018/1/29,194.6471
2018/1/30,212.4206
2018/1/31,199.5758
2018/2/1,193.9911
2018/2/2,206.3014
2018/2/3,213.5501
2018/2/4,207.7693
2018/2/5,214.1419
2018/2/6,201.9296
2018/2/7,194.6686
2018/2/8,200.5647
2018/2/9,214.5874
2018/2/10,201.5234
2018/2/11,210.2467
2018/2/12,210.7521
2018/2/13,189.0631
2018/2/14,212.9054
2018/2/15,206.3192
2018/2/16,220.1719
2018/2/17,209.8182
2018/2/18,210.2274
2018/2/19,207.7912
2018/2/20,199.2942
2018/2/21,202.8276
2018/2/22,213.5085
2018/2/23,208.3356
2018/2/24,210.6776
2018/2/25,218.4633
2018/2/26,203.9518
2018/2/27,208.9493
2018/2/28,211.001
2018/3/1,214.0244
2018/3/2,205.158
2018/3/3,206.5382
2018/3/4,187.2445
2018/3/5,198.7389
2018/3/6,209.7319
2018/3/7,206.8388
2018/3/8,204.3941
2018/3/9,200.3137
2018/3/10,192.9622
2018/3/11,188.019
2018/3/12,207.6665
2018/3/13,195.8948
2018/3/14,210.1186
2018/3/15,189.8872
2018/3/16,198.3018
2018/3/17,204.8362
2018/3/18,196.0895
2018/3/19,202.9379
2018/3/20,207.1131
2018/3/21,196.9227
2018/3/22,210.5859
2018/3/23,206.1452
2018/3/24,202.1778
2018/3/25,202.7049
2018/3/26,198.9065
2018/3/27,207.1659
2018/3/28,209.3707
2018/3/29,214.3438
2018/3/30,201.353
2018/3/31,213.7014
2018/4/1,196.8739
2018/4/2,214.0658
2018/4/3,216.4346
2018/4/4,215.0339
2018/4/5,217.9026
2018/4/6,209.5571
2018/4/7,209.1943
2018/4/8,206.1777
2018/4/9,214.9229
2018/4/10,204.4709
2018/4/11,198.5126
2018/4/12,168.2486
2018/4/13,206.9854
2018/4/14,198.4845
2018/4/15,212.9585
2018/4/16,182.3279
2018/4/17,181.539
2018/4/18,173.5898
2018/4/19,209.7661
2018/4/20,183.3803
2018/4/21,200.6905
2018/4/22,202.6225
2018/4/23,195.4848
2018/4/24,180.201
2018/4/25,179.1617
2018/4/26,193.5124
2018/4/27,180.9171
2018/4/28,198.3642
2018/4/29,211.293
2018/4/30,200.5042
2018/5/1,200.522
2018/5/2,213.3843
2018/5/3,214.3916
2018/5/4,200.1568
2018/5/5,212.3797
2018/5/6,185.4314
2018/5/7,197.9375
2018/5/8,196.957
2018/5/9,206.9808
2018/5/10,214.6288
2018/5/11,209.4223
2018/5/12,179.1465
2018/5/13,166.2684
2018/5/14,200.573
2018/5/15,200.9675
2018/5/16,214.4085
2018/5/17,203.7198
2018/5/18,204.7218
2018/5/19,187.3548
2018/5/20,166.5848
2018/5/21,199.1745
2018/5/22,213.4471
2018/5/23,187.8637
2018/5/24,205.0382
2018/5/25,200.3745
2018/5/26,212.7858
2018/5/27,198.6466
2018/5/28,197.2061
2018/5/29,204.7112
2018/5/30,205.7745
2018/5/31,206.5577
2018/6/1,174.4254
2018/6/2,184.3848
2018/6/3,195.2927
2018/6/4,197.9052
2018/6/5,212.8887
2018/6/6,208.2632
2018/6/7,202.6525
2018/6/8,194.993
2018/6/9,198.1458
2018/6/10,98.5878
2018/6/11,194.8773
2018/6/12,101.0961
2018/6/13,121.9777
2018/6/14,109.154
2018/6/15,179.9231
2018/6/16,172.7465
2018/6/17,189.6495
2018/6/18,129.8399
2018/6/19,175.4129
2018/6/20,97.5332
2018/6/21,143.7465
2018/6/22,154.4755
2018/6/23,185.837
2018/6/24,175.9428
2018/6/25,170.967
2018/6/26,124.9141
2018/6/27,205.7568
2018/6/28,152.1488
2018/6/29,177.3097
2018/6/30,218.0044
2018/7/1,207.1642
2018/7/2,207.3494
2018/7/3,120.5336
2018/7/4,177.73
2018/7/5,198.1209
2018/7/6,198.2361
2018/7/7,161.0327
2018/7/8,172.0203
2018/7/9,101.5589
2018/7/10,198.2706
2018/7/11,207.5531
2018/7/12,196.8043
2018/7/13,123.7493
2018/7/14,203.9387
2018/7/15,159.2368
2018/7/16,199.1607
2018/7/17,159.6266
2018/7/18,182.9488
2018/7/19,214.0435
2018/7/20,111.8953
2018/7/21,143.7554
2018/7/22,159.8424
2018/7/23,128.0622
2018/7/24,94.3075
2018/7/25,151.3666
2018/7/26,207.9778
2018/7/27,211.2125
2018/7/28,204.4704
2018/7/29,216.4527
2018/7/30,170.3554
2018/7/31,214.3058
2018/8/1,211.8533
2018/8/2,209.4461
2018/8/3,206.5137
2018/8/4,200.4646
2018/8/5,215.9791
2018/8/6,216.3867
2018/8/7,212.1881
2018/8/8,213.9913
2018/8/9,0
2018/8/10,216.6863
2018/8/11,199.2374
2018/8/12,225
2018/8/13,0
2018/8/14,0
2018/8/15,211.5683
2018/8/16,210.4135
2018/8/17,200.134
2018/8/18,199.9808
2018/8/19,200.5966
2018/8/20,210.5383
2018/8/21,0
2018/8/22,138.0816
2018/8/23,215.4471
2018/8/24,225
2018/8/25,158.2787
2018/8/26,194.4432
2018/8/27,200.1539
2018/8/28,212.8012
2018/8/29,217.3507
2018/8/30,215.1967
2018/8/31,215.4331
2018/9/1,212.4563
2018/9/2,212.3063
2018/9/3,208.4829
2018/9/4,204.1851
2018/9/5,197.2625
2018/9/6,211.8174
2018/9/7,211.8449
2018/9/8,217.3993
2018/9/9,218.4903
2018/9/10,215.885
2018/9/11,196.5925
2018/9/12,169.6179
2018/9/13,216.7645
2018/9/14,193.1219
2018/9/15,212.2144
2018/9/16,217.0992
2018/9/17,214.4067
2018/9/18,211.3914
2018/9/19,215.1485
2018/9/20,212.2717
2018/9/21,210.8773
2018/9/22,206.1938
2018/9/23,211.447
2018/9/24,215.4804
2018/9/25,204.4791
2018/9/26,210.44
2018/9/27,206.8238
2018/9/28,203.2006
2018/9/29,202.0394
2018/9/30,193.6728
2018/10/1,206.6499
